"","eventID","measurementType","measurementTypeID","measurementValue","measurementUnit","measurementUnitID","measurementRemarks"
"113","GB299_20101020_LII10GOM4073","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"114","GB299_20101020_LII10GOM4073","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"115","GB299_20101020_LII10GOM4074","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"116","GB299_20101020_LII10GOM4074","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"117","GB299_20101020_LII10GOM4074","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","10","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"118","GB299_20101019_LII10GOM4075","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"119","GB299_20101019_LII10GOM4075","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","0","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"120","GB299_20101019_LII10GOM4075","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"121","GB299_20101019_LII10GOM4076","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"122","GB299_20101019_LII10GOM4076","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"123","GB299_20101019_LII10GOM4076","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"124","GB299_20101019_LII10GOM4077","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"125","GB299_20101019_LII10GOM4077","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"126","GB299_20101019_LII10GOM4077","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","10","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"127","GB299_20101019_LII10GOM4078","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"128","GB299_20101019_LII10GOM4078","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","0","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"129","GB299_20101019_LII10GOM4078","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"130","GB299_20101019_LII10GOM4079","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"131","GB299_20101019_LII10GOM4079","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"132","GB299_20101019_LII10GOM4079","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"133","GB299_20101019_LII10GOM4080","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"134","GB299_20101019_LII10GOM4080","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"135","GB299_20101019_LII10GOM4080","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","10","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"136","GC140_20101021_LII10GOM4103","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"137","GC140_20101021_LII10GOM4103","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","0","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"138","GC140_20101021_LII10GOM4103","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"139","GC140_20101021_LII10GOM4104","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"140","GC140_20101021_LII10GOM4104","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"141","GC140_20101021_LII10GOM4104","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"142","GC140_20101021_LII10GOM4105","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"143","GC140_20101021_LII10GOM4105","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"144","GC140_20101021_LII10GOM4105","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","7","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"145","GC140_20101021_LII10GOM4106","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"146","GC140_20101021_LII10GOM4106","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","0","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"147","GC140_20101021_LII10GOM4106","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"148","GC140_20101021_LII10GOM4107","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"149","GC140_20101021_LII10GOM4107","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"150","GC140_20101021_LII10GOM4107","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"151","GC140_20101021_LII10GOM4108","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"152","GC140_20101021_LII10GOM4108","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"153","GC140_20101021_LII10GOM4108","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","10","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"154","GC249_20101023_LII10GOM4109","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"155","GC249_20101023_LII10GOM4109","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","0","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"156","GC249_20101023_LII10GOM4109","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"157","GC249_20101023_LII10GOM4110","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"158","GC249_20101023_LII10GOM4110","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"159","GC249_20101023_LII10GOM4110","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"160","GC249_20101023_LII10GOM4111","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"161","GC249_20101023_LII10GOM4111","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"162","GC249_20101023_LII10GOM4111","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","10","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"163","GC249_20101023_LII10GOM4114","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"164","GC249_20101023_LII10GOM4114","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","0","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"165","GC249_20101023_LII10GOM4114","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"166","GC249_20101023_LII10GOM4115","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"167","GC249_20101023_LII10GOM4115","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"168","GC249_20101023_LII10GOM4115","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"169","GC249_20101023_LII10GOM4116","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"170","GC249_20101023_LII10GOM4116","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"171","GC249_20101023_LII10GOM4116","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","10","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"172","GC249_20101023_LII10GOM4118","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"173","GC249_20101023_LII10GOM4118","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","0","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"174","GC249_20101023_LII10GOM4118","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"175","GC249_20101023_LII10GOM4119","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"176","GC249_20101023_LII10GOM4119","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","2","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"177","GC249_20101023_LII10GOM4119","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"178","GC249_20101023_LII10GOM4120","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
"179","GC249_20101023_LII10GOM4120","Depth (spatial coordinate) minimum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MINCDIST/","5","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","lower value of ""Fraction"""
"180","GC249_20101023_LII10GOM4120","Depth (spatial coordinate) maximum relative to bed surface in the bed","http://vocab.nerc.ac.uk/collection/P01/current/MAXCDIST/","10","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","upper value of ""Fraction"""
"181","MC118_20101030_LII10GOM4210","Thickness (transverse) of core","http://vocab.nerc.ac.uk/collection/P01/current/COREWDTH/","6.35","ULCM","http://vocab.nerc.ac.uk/collection/P06/current/ULCM/","""CoreDiameter"""
